movie_idx,movieId,title,overview,poster_url
1695,1747,Wag the Dog,,
1696,1748,Dark City,,
1697,1749,"Leading Man, The",,
1698,1750,Star Kid,,
1699,1752,Hard Rain,,
1700,1753,Half Baked,,
1701,1754,Fallen,,
1702,1755,Shooting Fish,,
1703,1756,"Prophecy II, The",,
1704,1757,Duoluo tianshi,,
1705,1758,Dangerous Beauty,,
1706,1759,Four Days in September,,
1707,1760,Spice World,,
1708,1762,Deep Rising,,
1709,1764,Tainted,,
1710,1765,"Letter From Death Row, A",,
1711,1767,Music From Another Room,,
1712,1768,Mat' i syn,,
1713,1769,"Replacement Killers, The",,
1714,1770,B. Monkey,,
1715,1771,Night Flier,,
1716,1772,Blues Brothers 2000,,
1717,1773,Tokyo Fist,,
1718,1774,Mass Transit,,
1719,1776,Ride,,
1720,1777,"Wedding Singer, The",,
1721,1779,Sphere,,
1722,1780,Ayn Rand: A Sense of Life,,
1723,1781,"Further Gesture, A",,
1724,1782,Little City,,
1725,1783,Palmetto,,
1726,1784,As Good As It Gets,,
1727,1785,King of New York,,
1728,1787,"Paralyzing Fear: The Story of Polio in America, A",,
1729,1788,Men With Guns,,
1730,1789,"Sadness of Sex, The",,
1731,1791,Twilight,,
1732,1792,U.S. Marshalls,,
1733,1793,Welcome to Woop-Woop,,
1734,1794,Love and Death on Long Island,,
1735,1795,"Callejón de los milagros, El",,
1736,1796,In God's Hands,,
1737,1797,Everest,,
1738,1798,Hush,,
1739,1799,Suicide Kings,,
1740,1801,"Man in the Iron Mask, The",,
1741,1804,"Newton Boys, The",,
1742,1805,Wild Things,,
1743,1806,Paulie,,
1744,1807,"Cool Dry Place, A",,
1745,1809,Hana-bi,,
1746,1810,Primary Colors,,
1747,1811,"Niagara, Niagara",,
1748,1812,Wide Awake,,
1749,1814,"Price Above Rubies, A",,
1750,1815,Eden,,
1751,1816,Two Girls and a Guy,,
1752,1817,No Looking Back,,
1753,1819,Storefront Hitchcock,,
1754,1820,"Proposition, The",,
1755,1821,"Object of My Affection, The",,
1756,1822,Meet the Deedles,,
1757,1824,Homegrown,,
1758,1825,"Player's Club, The",,
1759,1826,Barney's Great Adventure,,
1760,1827,"Big One, The",,
1761,1829,Chinese Box,,
1762,1830,Follow the Bitch,,
1763,1831,Lost in Space,,
1764,1832,Heaven's Burning,,
1765,1833,Mercury Rising,,
1766,1834,"Spanish Prisoner, The",,
1767,1835,City of Angels,,
1768,1836,"Last Days of Disco, The",,
1769,1837,"Odd Couple II, The",,
1770,1839,My Giant,,
1771,1840,He Got Game,,
1772,1841,"Gingerbread Man, The",,
1773,1842,Illtown,,
1774,1843,Slappy and the Stinkers,,
1775,1844,Live Flesh,,
1776,1845,Zero Effect,,
1777,1846,Nil By Mouth,,
1778,1847,Ratchet,,
1779,1848,"Borrowers, The",,
1780,1849,Prince Valiant,,
1781,1850,"I Love You, Don't Touch Me!",,
1782,1851,Leather Jacket Love Story,,
1783,1852,Love Walked In,,
1784,1853,"Alan Smithee Film: Burn Hollywood Burn, An",,
1785,1854,Kissing a Fool,,
1786,1855,Krippendorf's Tribe,,
1787,1856,Kurt & Courtney,,
1788,1857,"Real Blonde, The",,
1789,1858,Mr. Nice Guy,,
1790,1859,Taste of Cherry,,
1791,1860,Character (Karakter),,
1792,1861,Junk Mail,,
1793,1862,Species II,,
1794,1863,Major League: Back to the Minors,,
1795,1864,Sour Grapes,,
1796,1865,Wild Man Blues,,
1797,1866,"Big Hit, The",,
1798,1867,Tarzan and the Lost City,,
1799,1868,"Truce, The",,
1800,1869,Black Dog,,
1801,1870,"Dancer, Texas Pop. 81",,
1802,1871,"Friend of the Deceased, A",,
1803,1872,Go Now,,
1804,1873,"Misérables, Les",,
1805,1874,Still Breathing,,
1806,1875,Clockwatchers,,
1807,1876,Deep Impact,,
1808,1877,Little Men,,
1809,1878,Woo,,
1810,1879,"Hanging Garden, The",,
1811,1880,Lawn Dogs,,
1812,1881,Quest for Camelot,,
1813,1882,Godzilla,,
1814,1883,Bulworth,,
1815,1884,Fear and Loathing in Las Vegas,,
1816,1885,"Opposite of Sex, The",,
1817,1886,I Got the Hook Up,,
1818,1887,Almost Heroes,,
1819,1888,Hope Floats,,
1820,1889,Insomnia,,
1821,1890,Little Boy Blue,,
1822,1891,"Ugly, The",,
1823,1892,"Perfect Murder, A",,
1824,1893,Beyond Silence,,
1825,1894,Six Days Seven Nights,,
1826,1895,Can't Hardly Wait,,
1827,1896,Cousin Bette,,
1828,1897,High Art,,
1829,1898,"Land Girls, The",,
1830,1899,Passion in the Desert,,
1831,1900,"Children of Heaven, The (Bacheha-Ye Aseman)",,
1832,1901,Dear Jesse,,
1833,1902,Dream for an Insomniac,,
1834,1903,Hav Plenty,,
1835,1904,Henry Fool,,
1836,1905,Marie Baie Des Anges,,
1837,1906,Mr. Jealousy,,
1838,1907,Mulan,,
1839,1908,Resurrection Man,,
1840,1909,"X-Files: Fight the Future, The",,
1841,1910,I Went Down,,
1842,1911,Doctor Dolittle,,
1843,1912,Out of Sight,,
1844,1913,Picnic at Hanging Rock,,
1845,1914,Smoke Signals,,
1846,1915,Voyage to the Beginning of the World,,
1847,1916,Buffalo 66,,
1848,1917,Armageddon,,
1849,1918,Lethal Weapon 4,,
1850,1919,Madeline,,
1851,1920,Small Soldiers,,
1852,1921,Pi,,
1853,1922,Whatever,,
1854,1923,There's Something About Mary,,
1855,1924,Plan 9 from Outer Space,,
1856,1925,Wings,,
1857,1926,"Broadway Melody, The",,
1858,1927,All Quiet on the Western Front,,
1859,1928,Cimarron,,
1860,1929,Grand Hotel,,
1861,1930,Cavalcade,,
1862,1931,Mutiny on the Bounty,,
1863,1932,"Great Ziegfeld, The",,
1864,1933,"Life of Émile Zola, The",,
1865,1934,You Can't Take It With You,,
1866,1935,How Green Was My Valley,,
1867,1936,Mrs. Miniver,,
1868,1937,Going My Way,,
1869,1938,"Lost Weekend, The",,
1870,1939,"Best Years of Our Lives, The",,
1871,1940,Gentleman's Agreement,,
1872,1941,Hamlet,,
1873,1942,All the King's Men,,
1874,1943,"Greatest Show on Earth, The",,
1875,1944,From Here to Eternity,,
1876,1945,On the Waterfront,,
1877,1946,Marty,,
1878,1947,West Side Story,,
1879,1948,Tom Jones,,
1880,1949,"Man for All Seasons, A",,
1881,1950,In the Heat of the Night,,
1882,1951,Oliver!,,
1883,1952,Midnight Cowboy,,
1884,1953,"French Connection, The",,
1885,1954,Rocky,,
1886,1955,Kramer Vs. Kramer,,
1887,1956,Ordinary People,,
1888,1957,Chariots of Fire,,
1889,1958,Terms of Endearment,,
1890,1959,Out of Africa,,
1891,1960,"Last Emperor, The",,
1892,1961,Rain Man,,
1893,1962,Driving Miss Daisy,,
1894,1963,Take the Money and Run,,
1895,1964,Klute,,
1896,1965,Repo Man,,
1897,1966,Metropolitan,,
1898,1967,Labyrinth,,
1899,1968,"Breakfast Club, The",,
1900,1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",,
1901,1970,"Nightmare on Elm Street 3: Dream Warriors, A",,
1902,1971,"Nightmare on Elm Street 4: The Dream Master, A",,
1903,1972,"Nightmare on Elm Street 5: The Dream Child, A",,
1904,1973,Freddy's Dead: The Final Nightmare,,
1905,1974,Friday the 13th,,
1906,1975,Friday the 13th Part 2,,
1907,1976,Friday the 13th Part 3: 3D,,
1908,1977,Friday the 13th: The Final Chapter,,
1909,1978,Friday the 13th Part V: A New Beginning,,
1910,1979,Friday the 13th Part VI: Jason Lives,,
1911,1980,Friday the 13th Part VII: The New Blood,,
1912,1981,Friday the 13th Part VIII: Jason Takes Manhattan,,
1913,1982,Halloween,,
1914,1983,Halloween II,,
1915,1984,Halloween III: Season of the Witch,,
1916,1985,Halloween 4: The Return of Michael Myers,,
1917,1986,Halloween 5: The Revenge of Michael Myers,,
1918,1987,Prom Night,,
1919,1988,Hello Mary Lou: Prom Night II,,
1920,1989,Prom Night III: The Last Kiss,,
1921,1990,Prom Night IV: Deliver Us From Evil,,
1922,1991,Child's Play,,
1923,1992,Child's Play 2,,
1924,1993,Child's Play 3,,
1925,1994,Poltergeist,,
1926,1995,Poltergeist II: The Other Side,,
1927,1996,Poltergeist III,,
1928,1997,"Exorcist, The",,
1929,1998,Exorcist II: The Heretic,,
1930,1999,"Exorcist III, The",,
1931,2000,Lethal Weapon,,
1932,2001,Lethal Weapon 2,,
1933,2002,Lethal Weapon 3,,
1934,2003,Gremlins,,
1935,2004,Gremlins 2: The New Batch,,
1936,2005,"Goonies, The",,
1937,2006,"Mask of Zorro, The",,
1938,2007,Polish Wedding,,
1939,2008,"This World, Then the Fireworks",,
1940,2009,Soylent Green,,
1941,2010,Metropolis,,
1942,2011,Back to the Future Part II,,
1943,2012,Back to the Future Part III,,
1944,2013,"Poseidon Adventure, The",,
1945,2014,Freaky Friday,,
1946,2015,"Absent Minded Professor, The",,
1947,2016,"Apple Dumpling Gang Rides Again, The",,
1948,2017,Babes in Toyland,,
1949,2018,Bambi,,
1950,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),,
1951,2020,Dangerous Liaisons,,
1952,2021,Dune,,
1953,2022,"Last Temptation of Christ, The",,
1954,2023,"Godfather: Part III, The",,
1955,2024,"Rapture, The",,
1956,2025,Lolita,,
1957,2026,Disturbing Behavior,,
1958,2027,Mafia!,,
1959,2028,Saving Private Ryan,,
1960,2029,Billy's Hollywood Screen Kiss,,
1961,2030,East Palace West Palace (Dong gong xi gong),,
1962,2031,"$1,000,000 Duck",,
1963,2032,"Barefoot Executive, The",,
1964,2033,"Black Cauldron, The",,
1965,2034,"Black Hole, The",,
1966,2035,Blackbeard's Ghost,,
1967,2036,Blank Check,,
1968,2037,Candleshoe,,
1969,2038,"Cat from Outer Space, The",,
1970,2039,Cheetah,,
1971,2040,"Computer Wore Tennis Shoes, The",,
1972,2041,Condorman,,
1973,2042,D2: The Mighty Ducks,,
1974,2043,Darby O'Gill and the Little People,,
1975,2044,"Devil and Max Devlin, The",,
1976,2045,"Far Off Place, A",,
1977,2046,Flight of the Navigator,,
1978,2047,"Gnome-Mobile, The",,
1979,2048,"Great Mouse Detective, The",,
1980,2049,"Happiest Millionaire, The",,
1981,2050,Herbie Goes Bananas,,
1982,2051,Herbie Goes to Monte Carlo,,
1983,2052,Hocus Pocus,,
1984,2053,"Honey, I Blew Up the Kid",,
1985,2054,"Honey, I Shrunk the Kids",,
1986,2055,Hot Lead and Cold Feet,,
1987,2056,In Search of the Castaways,,
1988,2057,"Incredible Journey, The",,
1989,2058,"Negotiator, The",,
1990,2059,"Parent Trap, The",,
1991,2060,BASEketball,,
1992,2061,Full Tilt Boogie,,
1993,2062,"Governess, The",,
1994,2063,Seventh Heaven (Le Septième ciel),,
1995,2064,Roger & Me,,
1996,2065,"Purple Rose of Cairo, The",,
1997,2066,Out of the Past,,
1998,2067,Doctor Zhivago,,
1999,2068,Fanny and Alexander,,
2000,2069,"Trip to Bountiful, The",,
2001,2070,Tender Mercies,,
2002,2071,And the Band Played On,,
2003,2072,"'burbs, The",,
2004,2073,Fandango,,
2005,2074,"Night Porter, The (Il Portiere di notte)",,
2006,2075,Mephisto,,
2007,2076,Blue Velvet,,
2008,2077,"Journey of Natty Gann, The",,
2009,2078,"Jungle Book, The",,
2010,2079,Kidnapped,,
2011,2080,Lady and the Tramp,,
2012,2081,"Little Mermaid, The",,
2013,2082,"Mighty Ducks, The",,
2014,2083,"Muppet Christmas Carol, The",,
2015,2084,Newsies,,
2016,2085,101 Dalmatians,,
2017,2086,One Magic Christmas,,
2018,2087,Peter Pan,,
2019,2088,Popeye,,
2020,2089,"Rescuers Down Under, The",,
2021,2090,"Rescuers, The",,
2022,2091,Return from Witch Mountain,,
2023,2092,"Return of Jafar, The",,
2024,2093,Return to Oz,,
2025,2094,"Rocketeer, The",,
2026,2095,"Shaggy D.A., The",,
2027,2096,Sleeping Beauty,,
2028,2097,Something Wicked This Way Comes,,
2029,2098,Son of Flubber,,
2030,2099,Song of the South,,
2031,2100,Splash,,
2032,2101,Squanto: A Warrior's Tale,,
2033,2102,Steamboat Willie,,
2034,2103,Tall Tale,,
2035,2104,Tex,,
2036,2105,Tron,,
2037,2106,Swing Kids,,
2038,2107,Halloween: H20,,
2039,2108,L.A. Story,,
2040,2109,"Jerk, The",,
2041,2110,Dead Men Don't Wear Plaid,,
2042,2111,"Man with Two Brains, The",,
2043,2112,Grand Canyon,,
2044,2113,Graveyard Shift,,
2045,2114,"Outsiders, The",,
2046,2115,Indiana Jones and the Temple of Doom,,
2047,2116,"Lord of the Rings, The",,
2048,2117,Nineteen Eighty-Four,,
2049,2118,"Dead Zone, The",,
2050,2119,Maximum Overdrive,,
2051,2120,Needful Things,,
2052,2121,Cujo,,
2053,2122,Children of the Corn,,
2054,2123,All Dogs Go to Heaven,,
2055,2124,"Addams Family, The",,
2056,2125,Ever After: A Cinderella Story,,
2057,2126,Snake Eyes,,
2058,2127,"First Love, Last Rites",,
2059,2128,Safe Men,,
2060,2129,"Saltmen of Tibet, The",,
2061,2130,Atlantic City,,
2062,2131,Autumn Sonata (Höstsonaten ),,
2063,2132,Who's Afraid of Virginia Woolf?,,
2064,2133,Adventures in Babysitting,,
2065,2134,Weird Science,,
2066,2135,Doctor Dolittle,,
2067,2136,"Nutty Professor, The",,
2068,2137,Charlotte's Web,,
2069,2138,Watership Down,,
2070,2139,"Secret of NIMH, The",,
2071,2140,"Dark Crystal, The",,
2072,2141,"American Tail, An",,
2073,2142,"American Tail: Fievel Goes West, An",,
2074,2143,Legend,,
2075,2144,Sixteen Candles,,
2076,2145,Pretty in Pink,,
2077,2146,St. Elmo's Fire,,
2078,2147,"Clan of the Cave Bear, The",,
2079,2148,House,,
2080,2149,House II: The Second Story,,
2081,2150,"Gods Must Be Crazy, The",,
2082,2151,"Gods Must Be Crazy II, The",,
2083,2152,Air Bud: Golden Receiver,,
2084,2153,"Avengers, The",,
2085,2154,How Stella Got Her Groove Back,,
2086,2155,"Slums of Beverly Hills, The",,
2087,2156,"Best Man, The (Il Testimone dello sposo)",,
2088,2157,"Chambermaid on the Titanic, The",,
2089,2158,"Henry: Portrait of a Serial Killer, Part 2",,
2090,2159,Henry: Portrait of a Serial Killer,,
2091,2160,Rosemary's Baby,,
2092,2161,"NeverEnding Story, The",,
2093,2162,"NeverEnding Story II: The Next Chapter, The",,
2094,2163,Attack of the Killer Tomatoes!,,
2095,2164,Surf Nazis Must Die,,
2096,2165,Your Friends and Neighbors,,
2097,2166,Return to Paradise,,
2098,2167,Blade,,
2099,2168,Dance with Me,,
2100,2169,Dead Man on Campus,,
2101,2170,Wrongfully Accused,,
2102,2171,"Next Stop, Wonderland",,
2103,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",,
2104,2173,"Navigator: A Mediaeval Odyssey, The",,
2105,2174,Beetlejuice,,
2106,2175,Déjà Vu,,
2107,2176,Rope,,
2108,2177,Family Plot,,
2109,2178,Frenzy,,
2110,2179,Topaz,,
2111,2180,Torn Curtain,,
2112,2181,Marnie,,
2113,2182,"Wrong Man, The",,
2114,2183,"Man Who Knew Too Much, The",,
2115,2184,"Trouble with Harry, The",,
2116,2185,I Confess,,
2117,2186,Strangers on a Train,,
2118,2187,Stage Fright,,
2119,2188,54,,
2120,2189,I Married A Strange Person,,
2121,2190,Why Do Fools Fall In Love?,,
2122,2191,"Merry War, A",,
2123,2192,See the Sea (Regarde la mer),,
2124,2193,Willow,,
2125,2194,"Untouchables, The",,
2126,2195,Dirty Work,,
2127,2196,Knock Off,,
2128,2197,Firelight,,
2129,2198,Modulations,,
2130,2199,Phoenix,,
2131,2200,Under Capricorn,,
2132,2201,"Paradine Case, The",,
2133,2202,Lifeboat,,
2134,2203,Shadow of a Doubt,,
2135,2204,Saboteur,,
2136,2205,Mr. & Mrs. Smith,,
2137,2206,Suspicion,,
2138,2207,Jamaica Inn,,
2139,2208,"Lady Vanishes, The",,
2140,2209,Young and Innocent,,
2141,2210,Sabotage,,
2142,2211,Secret Agent,,
2143,2212,"Man Who Knew Too Much, The",,
2144,2213,Waltzes from Vienna,,
2145,2214,Number Seventeen,,
2146,2215,Rich and Strange,,
2147,2216,"Skin Game, The",,
2148,2217,Elstree Calling,,
2149,2218,Juno and Paycock,,
2150,2219,Murder!,,
2151,2220,"Manxman, The",,
2152,2221,Blackmail,,
2153,2222,Champagne,,
2154,2223,"Farmer's Wife, The",,
2155,2224,Downhill,,
2156,2225,Easy Virtue,,
2157,2226,"Ring, The",,
2158,2227,"Lodger, The",,
2159,2228,"Mountain Eagle, The",,
2160,2229,"Pleasure Garden, The",,
2161,2230,Always Tell Your Wife,,
2162,2231,Rounders,,
2163,2232,Cube,,
2164,2233,Digging to China,,
2165,2234,Let's Talk About Sex,,
2166,2235,One Man's Hero,,
2167,2236,Simon Birch,,
2168,2237,Without Limits,,
2169,2238,Seven Beauties (Pasqualino Settebellezze),,
2170,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),,
2171,2240,My Bodyguard,,
2172,2241,Class,,
2173,2242,"Grandview, U.S.A.",,
2174,2243,Broadcast News,,
2175,2244,"Allnighter, The",,
2176,2245,Working Girl,,
2177,2246,Stars and Bars,,
2178,2247,Married to the Mob,,
2179,2248,Say Anything...,,
2180,2249,My Blue Heaven,,
2181,2250,Men Don't Leave,,
2182,2251,"Cabinet of Dr. Ramirez, The",,
2183,2252,Hero,,
2184,2253,Toys,,
2185,2254,Choices,,
2186,2255,Young Doctors in Love,,
2187,2256,Parasite,,
2188,2257,No Small Affair,,
2189,2258,Master Ninja I,,
2190,2259,Blame It on Rio,,
2191,2260,Wisdom,,
2192,2261,One Crazy Summer,,
2193,2262,About Last Night...,,
2194,2263,"Seventh Sign, The",,
2195,2264,We're No Angels,,
2196,2265,Nothing But Trouble,,
2197,2266,"Butcher's Wife, The",,
2198,2267,Mortal Thoughts,,
2199,2268,"Few Good Men, A",,
2200,2269,Indecent Proposal,,
2201,2270,"Century of Cinema, A",,
2202,2271,Permanent Midnight,,
2203,2272,One True Thing,,
2204,2273,Rush Hour,,
2205,2274,Lilian's Story,,
2206,2275,Six-String Samurai,,
2207,2276,"Soldier's Daughter Never Cries, A",,
2208,2277,Somewhere in the City,,
2209,2278,Ronin,,
2210,2279,Urban Legend,,
2211,2280,Clay Pigeons,,
2212,2281,Monument Ave.,,
2213,2282,Pecker,,
2214,2283,"Sheltering Sky, The",,
2215,2284,Bandit Queen,,
2216,2285,If....,,
2217,2286,"Fiendish Plot of Dr. Fu Manchu, The",,
2218,2287,Them!,,
2219,2288,"Thing, The",,
2220,2289,"Player, The",,
2221,2290,Stardust Memories,,
2222,2291,Edward Scissorhands,,
2223,2292,Overnight Delivery,,
2224,2293,Shadrach,,
2225,2294,Antz,,
2226,2295,"Impostors, The",,
2227,2296,"Night at the Roxbury, A",,
2228,2297,What Dreams May Come,,
2229,2298,Strangeland,,
2230,2299,"Battle of the Sexes, The",,
2231,2300,"Producers, The",,
2232,2301,History of the World: Part I,,
2233,2302,My Cousin Vinny,,
2234,2303,Nashville,,
2235,2304,Love Is the Devil,,
2236,2305,Slam,,
2237,2306,Holy Man,,
2238,2307,One Tough Cop,,
2239,2308,Detroit 9000,,
2240,2309,"Inheritors, The (Die Siebtelbauern)",,
2241,2310,"Mighty, The",,
2242,2311,2010,,
2243,2312,Children of a Lesser God,,
2244,2313,"Elephant Man, The",,
2245,2314,Beloved,,
2246,2315,Bride of Chucky,,
2247,2316,Practical Magic,,
2248,2317,"Alarmist, The",,
2249,2318,Happiness,,
2250,2319,Reach the Rock,,
2251,2320,Apt Pupil,,
2252,2321,Pleasantville,,
2253,2322,Soldier,,
2254,2323,"Cruise, The",,
2255,2324,Life Is Beautiful (La Vita è bella),,
2256,2325,Orgazmo,,
2257,2326,Shattered Image,,
2258,2327,Tales from the Darkside: The Movie,,
2259,2328,Vampires,,
2260,2329,American History X,,
2261,2330,Hands on a Hard Body,,
2262,2331,Living Out Loud,,
2263,2332,Belly,,
2264,2333,Gods and Monsters,,
2265,2334,"Siege, The",,
2266,2335,"Waterboy, The",,
2267,2336,Elizabeth,,
2268,2337,Velvet Goldmine,,
2269,2338,I Still Know What You Did Last Summer,,
2270,2339,I'll Be Home For Christmas,,
2271,2340,Meet Joe Black,,
2272,2341,Dancing at Lughnasa,,
2273,2342,Hard Core Logo,,
2274,2343,"Naked Man, The",,
2275,2344,Runaway Train,,
2276,2345,Desert Bloom,,
2277,2346,"Stepford Wives, The",,
2278,2347,"Pope of Greenwich Village, The",,
2279,2348,Sid and Nancy,,
2280,2349,Mona Lisa,,
2281,2350,Heart Condition,,
2282,2351,Nights of Cabiria (Le Notti di Cabiria),,
2283,2352,"Big Chill, The",,
2284,2353,Enemy of the State,,
2285,2354,"Rugrats Movie, The",,
2286,2355,"Bug's Life, A",,
2287,2356,Celebrity,,
2288,2357,Central Station (Central do Brasil),,
2289,2358,Savior,,
2290,2359,Waking Ned Devine,,
2291,2360,"Celebration, The (Festen)",,
2292,2361,Pink Flamingos,,
2293,2362,Glen or Glenda,,
2294,2363,Godzilla (Gojira),,
2295,2364,Godzilla (Gojira),,
2296,2365,King Kong vs. Godzilla (Kingukongu tai Gojira),,
2297,2366,King Kong,,
2298,2367,King Kong,,
2299,2368,King Kong Lives,,
2300,2369,Desperately Seeking Susan,,
2301,2370,"Emerald Forest, The",,
2302,2371,Fletch,,
2303,2372,Fletch Lives,,
2304,2373,Red Sonja,,
2305,2374,Gung Ho,,
2306,2375,"Money Pit, The",,
2307,2376,"View to a Kill, A",,
2308,2377,Lifeforce,,
2309,2378,Police Academy,,
2310,2379,Police Academy 2: Their First Assignment,,
2311,2380,Police Academy 3: Back in Training,,
2312,2381,Police Academy 4: Citizens on Patrol,,
2313,2382,Police Academy 5: Assignment: Miami Beach,,
2314,2383,Police Academy 6: City Under Siege,,
2315,2384,Babe: Pig in the City,,
2316,2385,Home Fries,,
2317,2386,Jerry Springer: Ringmaster,,
2318,2387,Very Bad Things,,
2319,2388,Steam: The Turkish Bath (Hamam),,
2320,2389,Psycho,,
2321,2390,Little Voice,,
2322,2391,"Simple Plan, A",,
2323,2392,Jack Frost,,
2324,2393,Star Trek: Insurrection,,
2325,2394,"Prince of Egypt, The",,
2326,2395,Rushmore,,
2327,2396,Shakespeare in Love,,
2328,2397,Mass Appeal,,
2329,2398,Miracle on 34th Street,,
2330,2399,Santa Claus: The Movie,,
2331,2400,Prancer,,
2332,2401,Pale Rider,,
2333,2402,Rambo: First Blood Part II,,
2334,2403,First Blood,,
2335,2404,Rambo III,,
2336,2405,"Jewel of the Nile, The",,
2337,2406,Romancing the Stone,,
2338,2407,Cocoon,,
2339,2408,Cocoon: The Return,,
2340,2409,Rocky II,,
2341,2410,Rocky III,,
2342,2411,Rocky IV,,
2343,2412,Rocky V,,
2344,2413,Clue,,
2345,2414,Young Sherlock Holmes,,
2346,2415,Violets Are Blue...,,
2347,2416,Back to School,,
2348,2417,Heartburn,,
2349,2418,Nothing in Common,,
2350,2419,Extremities,,
2351,2420,"Karate Kid, The",,
2352,2421,"Karate Kid, Part II, The",,
2353,2422,"Karate Kid III, The",,
2354,2423,Christmas Vacation,,
2355,2424,You've Got Mail,,
2356,2425,"General, The",,
2357,2426,"Theory of Flight, The",,
2358,2427,"Thin Red Line, The",,
2359,2428,"Faculty, The",,
2360,2429,Mighty Joe Young,,
2361,2430,Mighty Joe Young,,
2362,2431,Patch Adams,,
2363,2432,Stepmom,,
2364,2433,"Civil Action, A",,
2365,2434,Down in the Delta,,
2366,2435,Hurlyburly,,
2367,2436,Tea with Mussolini,,
2368,2437,Wilde,,
2369,2438,Outside Ozona,,
2370,2439,Affliction,,
2371,2440,Another Day in Paradise,,
2372,2441,"Hi-Lo Country, The",,
2373,2442,Hilary and Jackie,,
2374,2443,Playing by Heart,,
2375,2444,24 7: Twenty Four Seven,,
2376,2445,At First Sight,,
2377,2446,In Dreams,,
2378,2447,Varsity Blues,,
2379,2448,Virus,,
2380,2449,"Garbage Pail Kids Movie, The",,
2381,2450,Howard the Duck,,
2382,2451,"Gate, The",,
2383,2452,"Gate II: Trespassers, The",,
2384,2453,"Boy Who Could Fly, The",,
2385,2454,"Fly, The",,
2386,2455,"Fly, The",,
2387,2456,"Fly II, The",,
2388,2457,Running Scared,,
2389,2458,Armed and Dangerous,,
2390,2459,"Texas Chainsaw Massacre, The",,
2391,2460,"Texas Chainsaw Massacre 2, The",,
2392,2461,Leatherface: Texas Chainsaw Massacre III,,
2393,2462,"Return of the Texas Chainsaw Massacre, The",,
2394,2463,Ruthless People,,
2395,2464,Trick or Treat,,
2396,2465,Deadly Friend,,
2397,2466,Belizaire the Cajun,,
2398,2467,"Name of the Rose, The",,
2399,2468,Jumpin' Jack Flash,,
2400,2469,Peggy Sue Got Married,,
2401,2470,Crocodile Dundee,,
2402,2471,Crocodile Dundee II,,
2403,2472,Tough Guys,,
2404,2473,Soul Man,,
2405,2474,"Color of Money, The",,
2406,2475,52 Pick-Up,,
2407,2476,Heartbreak Ridge,,
2408,2477,Firewalker,,
2409,2478,Three Amigos!,,
2410,2479,Gloria,,
2411,2480,Dry Cleaning (Nettoyage à sec),,
2412,2481,My Name Is Joe,,
2413,2482,Still Crazy,,
2414,2483,"Day of the Beast, The (El Día de la bestia)",,
2415,2484,Tinseltown,,
2416,2485,She's All That,,
2417,2486,24-hour Woman,,
2418,2487,"Blood, Guts, Bullets and Octane",,
2419,2488,Peeping Tom,,
2420,2489,Spanish Fly,,
2421,2490,Payback,,
2422,2491,Simply Irresistible,,
2423,2492,20 Dates,,
2424,2493,"Harmonists, The",,
2425,2494,"Last Days, The",,
2426,2495,"Fantastic Planet, The (La Planète sauvage)",,
2427,2496,Blast from the Past,,
2428,2497,Message in a Bottle,,
2429,2498,My Favorite Martian,,
2430,2499,God Said 'Ha!',,
2431,2500,Jawbreaker,,
2432,2501,October Sky,,
2433,2502,Office Space,,
2434,2503,"Apple, The (Sib)",,
2435,2504,200 Cigarettes,,
2436,2505,8MM,,
2437,2506,"Other Sister, The",,
2438,2507,Breakfast of Champions,,
2439,2508,"Breaks, The",,
2440,2509,Eight Days a Week,,
2441,2510,Just the Ticket,,
2442,2511,"Long Goodbye, The",,
2443,2512,"Ballad of Narayama, The (Narayama Bushiko)",,
2444,2513,Pet Sematary,,
2445,2514,Pet Sematary II,,
2446,2515,Children of the Corn II: The Final Sacrifice,,
2447,2516,Children of the Corn III,,
2448,2517,Christine,,
2449,2518,Night Shift,,
2450,2519,House on Haunted Hill,,
2451,2520,Airport,,
2452,2521,Airport 1975,,
2453,2522,Airport '77,,
2454,2523,Rollercoaster,,
2455,2524,"Towering Inferno, The",,
2456,2525,Alligator,,
2457,2526,Meteor,,
2458,2527,Westworld,,
2459,2528,Logan's Run,,
2460,2529,Planet of the Apes,,
2461,2530,Beneath the Planet of the Apes,,
2462,2531,Battle for the Planet of the Apes,,
2463,2532,Conquest of the Planet of the Apes,,
2464,2533,Escape from the Planet of the Apes,,
2465,2534,Avalanche,,
2466,2535,Earthquake,,
2467,2536,"Concorde: Airport '79, The",,
2468,2537,Beyond the Poseidon Adventure,,
2469,2538,Dancemaker,,
2470,2539,Analyze This,,
2471,2540,"Corruptor, The",,
2472,2541,Cruel Intentions,,
2473,2542,"Lock, Stock & Two Smoking Barrels",,
2474,2543,Six Ways to Sunday,,
2475,2544,"School of Flesh, The (L' École de la chair)",,
2476,2545,Relax... It's Just Sex,,
2477,2546,"Deep End of the Ocean, The",,
2478,2547,Harvest,,
2479,2548,"Rage: Carrie 2, The",,
2480,2549,Wing Commander,,
2481,2550,"Haunting, The",,
2482,2551,Dead Ringers,,
2483,2552,My Boyfriend's Back,,
2484,2553,Village of the Damned,,
